Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
114   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8279626E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7386953E-01   2.8251088E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.7226051E-01  
115   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8279626E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.8251088E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.7226051E-01  
116   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.7226051E-01  
117   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7226051E-01  
118   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7226051E-01  
119   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01  
120   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01  
121   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01  
122   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01  
123   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
124   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
125   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
126   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
127   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
128   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
129   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
130   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
131   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
132   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
133   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
134   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
135   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
136   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
137   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
138   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
139   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01  
140   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01  
141   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
142   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
143   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
144   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
145   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
146   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
147   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
148   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7220145E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
149   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
150   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
151   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01   2.7118390E-01  
